,address,area,city,detail,lat,lng,name,province,street_id,tag,uid,Last_name,type,telephone
583,龙平西路219号,龙岗区,深圳市,1,22.73351932,114.22607,新秀社区公园,广东省,7084a3c6308def5cf60e7710,旅游景点;公园,7084a3c6308def5cf60e7710,新秀社区公园,社区公园,
584,广东省深圳市龙岗区荔枝园统建楼南(新全盛酒店西),龙岗区,深圳市,1,22.73767852,114.2563403,全盛社区公园,广东省,85a8547f4065224ba8175a94,旅游景点;公园,85a8547f4065224ba8175a94,全盛社区公园,社区公园,
585,山东省济南市市中区二环东路13689号,市中区,济南市,1,36.60809392,117.0448,华润依山郡,山东省,1f8e2ed4968357eb7adbd205,房地产;住宅区,1f8e2ed4968357eb7adbd205,依山郡公园,社区公园,
586,和谐路39号,龙岗区,深圳市,1,22.73056074,114.2324901,愉园社区公园,广东省,a79a937cb297a9a5c72ba168,旅游景点;公园,a79a937cb297a9a5c72ba168,愉园社区法治公园,社区公园,
587,广东省深圳市龙岗区市民社区公园(深圳市龙岗区政府西南),龙岗区,深圳市,1,22.72592055,114.2522422,龙岗智慧公园,广东省,6510388d89ffef3cd23ce367,旅游景点;公园,6510388d89ffef3cd23ce367,智慧公园,社区公园,
588,龙城大道119号附近,龙岗区,深圳市,1,22.73541469,114.2585236,尚景欣园-社区公园,广东省,1e55ba122165c1c2eddfcad1,旅游景点;公园,1e55ba122165c1c2eddfcad1,尚景欣园社区公园,社区公园,
589,深圳市龙岗区龙平西路12号天集雅苑附近,龙岗区,深圳市,1,22.73606225,114.2508044,天集社区公园,广东省,8eb48fa1d70c33d8f32d83cc,旅游景点;公园,8eb48fa1d70c33d8f32d83cc,天集社区公园,社区公园,
590,广东省深圳市龙岗区回龙埔社区公园(359省道北),龙岗区,深圳市,1,22.73743962,114.2426171,回龙埔社区公园,广东省,e3a4408279402baba8175ad2,旅游景点;公园,e3a4408279402baba8175ad2,回龙埔社区公园,社区公园,
591,深圳市福田区福民路与皇岗公园街交叉路口往北约100米(皇岗吉龙二村),福田区,深圳市,1,22.530096,114.0657346,吉田楼,广东省,fff6abf181d8b311df1e52af,房地产;住宅区,fff6abf181d8b311df1e52af,吉龙社区公园,社区公园,
592,广东省深圳市龙岗区鹏达路,龙岗区,深圳市,1,22.71792806,114.2622184,向前街心公园,广东省,,旅游景点;公园,bc323c4e129dea0363180986,龙岗大道宝利上城街心公园,社区公园,
593,广东省深圳市龙华区新区大道南,龙华区,深圳市,1,22.62536098,114.026756,新区大道街心公园,广东省,259bf3d16817ac6c26d2bb5a,旅游景点;公园,259bf3d16817ac6c26d2bb5a,龙岗大道候机楼吉祥街心公园,社区公园,
594,深圳市福田区景田北一街30号附近,福田区,深圳市,1,22.56223843,114.0409549,街心公园,广东省,91abed90892178ff8bfc0684,旅游景点;公园,91abed90892178ff8bfc0684,广州银行街心公园,社区公园,
595,广东省深圳市龙岗区龙翔大道9009号,龙岗区,深圳市,1,22.73039249,114.2579662,珠江广场-A3,广东省,0f705b46e73e87f32d473367,房地产;写字楼,0f705b46e73e87f32d473367,珠江广场街心公园,社区公园,
596,龙城建设路与龙平西路交叉口南50米,龙岗区,深圳市,1,22.73594159,114.2537039,龙平西路街心公园,广东省,3af06904e17d633983a00c8a,旅游景点;公园,3af06904e17d633983a00c8a,微王府街心公园,社区公园,(0755)28902110
597,广东省深圳市龙岗区鹏达路,龙岗区,深圳市,1,22.71792806,114.2622184,向前街心公园,广东省,,旅游景点;公园,bc323c4e129dea0363180986,富康苑街心公园,社区公园,
598,深圳市福田区景田北一街30号附近,福田区,深圳市,1,22.56223843,114.0409549,街心公园,广东省,91abed90892178ff8bfc0684,旅游景点;公园,91abed90892178ff8bfc0684,维百盛街心公园,社区公园,
599,深圳市福田区香梅路2038号,福田区,深圳市,1,22.56227072,114.0391105,万科城市花园,广东省,1020060ff1c17ca61894c612,房地产;住宅区,1020060ff1c17ca61894c612,城市花园街心公园,社区公园,(0755)83503153
600,广东省深圳市龙岗区华业玫瑰郡(回龙路南),龙岗区,深圳市,1,22.73966217,114.2432774,回龙路街心公园,广东省,66c264daa027d7107c29bdca,旅游景点;公园,66c264daa027d7107c29bdca,回龙埔街心公园,社区公园,
601,深圳市福田区景田北一街30号附近,福田区,深圳市,1,22.56223843,114.0409549,街心公园,广东省,91abed90892178ff8bfc0684,旅游景点;公园,91abed90892178ff8bfc0684,正中时代街心公园,社区公园,
602,深圳市坪山区新区坪山街道深汕路47-49号坪山电子世界B区B039,坪山区,深圳市,1,22.70548391,114.3345121,坪山电子世界,广东省,d20287db40265a537dc87694,购物;家电数码,d20287db40265a537dc87694,电子世界社区公园,社区公园,
603,深圳市龙岗区清辉路149号,龙岗区,深圳市,1,22.71328243,114.2133386,中海康城花园,广东省,108b1cea3bbebed13486f485,房地产;住宅区,108b1cea3bbebed13486f485,中海康社区公园,社区公园,
604,广东省深圳市龙岗区白灰围一路5,龙岗区,深圳市,1,22.72905781,114.2339533,愉香社区公园,广东省,488f28f797171c8314c8f6a3,旅游景点;公园,488f28f797171c8314c8f6a3,愉香社区公园,社区公园,
605,深圳市龙岗区Ｙ２５５与茂兴路交叉路口往西北约100米(四联社区街心公园东北侧约150米),龙岗区,深圳市,1,22.66342503,114.20666,深圳市恒昌通科技有限公司,广东省,,公司企业;公司,84e6eb049d79a702c61e51a0,龙翔大道南侧街心公园,社区公园,(0755)82551556
606,龙城建设路与龙平西路交叉口南50米,龙岗区,深圳市,1,22.73594159,114.2537039,龙平西路街心公园,广东省,3af06904e17d633983a00c8a,旅游景点;公园,3af06904e17d633983a00c8a,龙城中路街心公园,社区公园,(0755)28902110
607,爱心路45号,龙岗区,深圳市,1,22.72808037,114.2363012,和兴花园,广东省,87248d96964bd3ce2906ce85,房地产;住宅区,884f1c36fea73646cd04ef84,和兴花园一期旁街心公园,社区公园,
608,none,none,none,none,none,none,none,none,none,none,b15be0b36c0739406318090a,街心社区公园（龙翔大道电子世界门口街心公园）,社区公园,
609,宝安西乡大道349号,宝安区,深圳市,1,22.57512012,113.8672297,新源花园,广东省,e3082848cb0907bfb34c49c1,房地产;住宅区,e3082848cb0907bfb34c49c1,街心社区公园（吉祥中路城市花园小区旁）,社区公园,
610,广东省深圳市龙岗区龙城街道盛平社区龙城大道138号,龙岗区,深圳市,1,22.74236656,114.2598249,欧意轩花园,广东省,96b672aaf3a8a775ce04ef25,房地产;住宅区,96b672aaf3a8a775ce04ef25,欧意轩社区公园,社区公园,
611,愉龙路东方沁园北区,龙岗区,深圳市,1,22.73224483,114.2304645,东方沁园小区北区-南门,广东省,cba9f0886cd395c0b1077da5,出入口;门,cba9f0886cd395c0b1077da5,东方沁园社区公园,社区公园,
612,广东省深圳市龙岗区龙翔大道与怡翠路交叉口北,龙岗区,深圳市,1,22.7171319,114.2401131,公园大地,广东省,480b24d0c7b283f19cec2b2a,房地产;住宅区,480b24d0c7b283f19cec2b2a,公园大地社区公园,社区公园,
613,广东省深圳市龙岗区清林路464号,龙岗区,深圳市,1,22.72574104,114.226983,天健现代城-社区公园,广东省,922d6d6e4f145b295e0d0225,旅游景点;公园,922d6d6e4f145b295e0d0225,天健现代公园,社区公园,
614,深圳市龙岗区龙平东路与龙平西路交叉路口东南侧(汇龙天下北侧约50米),龙岗区,深圳市,1,22.73733437,114.2596093,阳光广场,广东省,1c5ffefbb5b1f4e0ab175ad8,房地产;住宅区,1c5ffefbb5b1f4e0ab175ad8,阳光广场社区公园,社区公园,(0755)28909626
615,广东省深圳市龙岗区华业玫瑰郡(回龙路南),龙岗区,深圳市,1,22.73966217,114.2432774,回龙路街心公园,广东省,66c264daa027d7107c29bdca,旅游景点;公园,66c264daa027d7107c29bdca,回龙路街心公园,社区公园,
616,龙城建设路与龙平西路交叉口南50米,龙岗区,深圳市,1,22.73594159,114.2537039,龙平西路街心公园,广东省,3af06904e17d633983a00c8a,旅游景点;公园,3af06904e17d633983a00c8a,龙岗中心城街心公园,社区公园,(0755)28902110
617,广东省深圳市龙岗区瑞华园西南(爱龙路北),龙岗区,深圳市,1,22.73400172,114.237977,愉景社区公园,广东省,c1e2908496bb842cd42ce20a,旅游景点;公园,c1e2908496bb842cd42ce20a,愉景社区公园,社区公园,
618,广东省深圳市龙岗区大鹏街道水头社区龙岐墩子村6-5号,龙岗区,深圳市,1,22.57260245,114.5053954,社区公园,广东省,b1ca12e1f893e51df60e772f,旅游景点;公园,b1ca12e1f893e51df60e772f,首创社区公园,社区公园,
619,龙城建设路与龙平西路交叉口南50米,龙岗区,深圳市,1,22.73594159,114.2537039,龙平西路街心公园,广东省,3af06904e17d633983a00c8a,旅游景点;公园,3af06904e17d633983a00c8a,龙平西路街心公园,社区公园,(0755)28902110
620,广东省深圳市龙岗区长兴北路,龙岗区,深圳市,1,22.74325499,114.255379,深业紫麟山公园,广东省,127cd38606c7904ff11937a8,旅游景点;公园,127cd38606c7904ff11937a8,紫麟山公园,社区公园,
621,广东省深圳市龙岗区张衡路18-1号东100米,龙岗区,深圳市,1,22.66442695,114.0678048,岗头街心公园,广东省,,旅游景点;公园,c8ad340577f1c455a2d230ce,龙岗街心公园,社区公园,
622,怡翠路与清林路交叉口西南50米,龙岗区,深圳市,1,22.72553486,114.2396835,海关社区公园,广东省,4c828f68ad621d673310af1a,旅游景点;公园,4c828f68ad621d673310af1a,海关社区公园,社区公园,
623,深圳市龙岗区鹏达路107号,龙岗区,深圳市,1,22.7191721,114.2658293,邱屋小区,广东省,3b3b45fe50943467e31103d8,房地产;住宅区,3b3b45fe50943467e31103d8,邱屋公园,社区公园,
624,广东省深圳市龙岗区龙岗立交,龙岗区,深圳市,1,22.73541069,114.2865861,双龙公园,广东省,,旅游景点;公园,6ef66dd8e4befa141d389440,双龙公园,社区公园,
625,江苏省苏州市吴中区吴中大道辅路,吴中区,苏州市,1,31.24972389,120.603814,石湖滨湖景区,江苏省,b0d056f251c91d7ecac3db41,旅游景点;其他,638f5758958de82b16c90599,石湖公园,社区公园,(0512)65646668
626,深圳市龙岗区,龙岗区,深圳市,1,22.74994133,114.2605859,陂头肚,广东省,3c0ea7c5dc3ec39cfbf0cbc6,行政地标;村庄,3c0ea7c5dc3ec39cfbf0cbc6,陂头肚公园,社区公园,
627,深圳市龙岗区Ｙ２２８与富源路交叉路口往北约100米(龙西小学西侧约50米),龙岗区,深圳市,1,22.75396347,114.2548602,龙西社区文化广场,广东省,923ffd009e48cecad82f2885,休闲娱乐;休闲广场,923ffd009e48cecad82f2885,龙西广场,社区公园,
628,深圳市龙岗区对面岭东路与富民路交界处东南侧,龙岗区,深圳市,1,22.74925033,114.2538391,楼吓公园,广东省,6897dcf8667f7a7db1077d01,旅游景点;公园,6897dcf8667f7a7db1077d01,楼吓公园,社区公园,
629,深圳市公明台兴男科医院对面,光明区,深圳市,1,22.79083922,113.8958666,公明街心公园,广东省,0f42bdd0ddea846379b55c6b,旅游景点;公园,0f42bdd0ddea846379b55c6b,仙人岭街心公园,社区公园,
630,宝南路东50米,龙岗区,深圳市,1,22.70507483,114.2572744,南联社区公园,广东省,508c864ab56684dc6140a956,旅游景点;公园,508c864ab56684dc6140a956,南联社区公园,社区公园,
631,深圳市龙岗区宝龙街道龙东社区鸿基路6号,龙岗区,深圳市,1,22.73358256,114.2993148,深圳市义乌小商品批发城(鸿基路),广东省,d7fd2ad348a1ff4d0bccdd5a,购物;其他,d7fd2ad348a1ff4d0bccdd5a,龙新社区广场（龙岗）,社区公园,
632,深圳市龙岗区新生龙凤路6号,龙岗区,深圳市,1,22.74779777,114.2810177,新生文化广场,广东省,af1ae56b59586f124207c125,休闲娱乐;休闲广场,af1ae56b59586f124207c125,新生公园2,社区公园,
633,深圳市龙岗区凤岭街11附近,龙岗区,深圳市,1,22.7483742,114.2807424,新生公园,广东省,79176ef421ccc4ae82a12ebc,旅游景点;公园,79176ef421ccc4ae82a12ebc,新生公园1,社区公园,
634,广东省深圳市龙岗区龙西中路62附近,龙岗区,深圳市,1,22.74893996,114.2575267,龙西街心公园,广东省,635df57634fc38aa00ec01e5,旅游景点;公园,635df57634fc38aa00ec01e5,龙西街心公园,社区公园,
635,深圳市龙岗区Ｙ２２８与富源路交叉路口往北约100米(龙西小学西侧约50米),龙岗区,深圳市,1,22.75396347,114.2548602,龙西社区文化广场,广东省,923ffd009e48cecad82f2885,休闲娱乐;休闲广场,923ffd009e48cecad82f2885,龙西社区广场,社区公园,
636,朱古石路26号附近,龙岗区,深圳市,1,22.75459278,114.2346823,朱古石社区公园,广东省,8e74cbebddb4ef7f7ec876c0,旅游景点;公园,8e74cbebddb4ef7f7ec876c0,朱古石公园,社区公园,
637,深圳市龙岗区鸡场路4号1,龙岗区,深圳市,1,22.75143353,114.23582,将军帽,广东省,bf29b702b826889909b93ac6,旅游景点;公园,bf29b702b826889909b93ac6,将军帽公园,社区公园,
638,深圳市龙岗区低山中路22号,龙岗区,深圳市,1,22.74869224,114.2950316,低山社区公园,广东省,e39f2de4bfa147315fbe865f,旅游景点;公园,e39f2de4bfa147315fbe865f,低山社区公园,社区公园,
639,广东省深圳市龙岗区五联社区消防主题公园(齐心路西),龙岗区,深圳市,1,22.75563835,114.2436643,五联社区消防主题公园,广东省,02af8bcc43091b586dc02c7c,旅游景点;公园,02af8bcc43091b586dc02c7c,五联公园,社区公园,
640,广东省深圳市龙岗区连心路79-102号,龙岗区,深圳市,1,22.75336498,114.236154,五联广场,广东省,c9af1ce78f0692d348fd3f48,休闲娱乐;休闲广场,c9af1ce78f0692d348fd3f48,五联广场,社区公园,
641,深圳市龙岗区低山中路22号,龙岗区,深圳市,1,22.74869224,114.2950316,低山社区公园,广东省,e39f2de4bfa147315fbe865f,旅游景点;公园,e39f2de4bfa147315fbe865f,吉厦社区公园2,社区公园,
642,深圳市宝安区沙井街道办洪田村,宝安区,深圳市,1,22.71525635,113.8619,黄埔社区洪田公园,广东省,0df38f84c47a2cb38936ee87,旅游景点;公园,0df38f84c47a2cb38936ee87,黄牛湖社区公园,社区公园,
643,广东省深圳市龙岗区南湾街道平吉大道建升大厦西,龙岗区,深圳市,1,22.65434024,114.1301266,南湾社区公园,广东省,d8d1a9c01d291637283a9f51,旅游景点;公园,d8d1a9c01d291637283a9f51,南湾社区公园,社区公园,
644,广东省深圳市龙岗区三联东路,龙岗区,深圳市,1,22.64007987,114.1343952,李朗圣山公园,广东省,a7b5227ce8b2fa8d3586f4d3,旅游景点;公园,a7b5227ce8b2fa8d3586f4d3,李朗圣山公园,社区公园,
645,布澜路23号,龙岗区,深圳市,1,22.63978801,114.136848,布澜路联创社区公园,广东省,1fe7ee7f80ca884a1e5800e3,旅游景点;公园,1fe7ee7f80ca884a1e5800e3,联创社区公园,社区公园,
646,水厂路附近,龙岗区,深圳市,1,22.60915649,114.162756,樟树布社区公园,广东省,02ab4cf6f3a6df02343a713d,旅游景点;公园,02ab4cf6f3a6df02343a713d,樟树布社区公园,社区公园,
647,广东省深圳市龙岗区下李朗公园(水官高速公路北),龙岗区,深圳市,1,22.6448696,114.1410098,下李朗公园,广东省,f5e3bcae648b58c05e17c36c,旅游景点;公园,f5e3bcae648b58c05e17c36c,下李朗社区公园,社区公园,
648,广东省深圳市龙岗区布吉新区南湾街道丹沙路沙湾居委会社区小区,龙岗区,深圳市,1,22.61377625,114.1708035,南湾街道消防文化主题公园,广东省,e13c696bed116783b8bd63ab,旅游景点;公园,e13c696bed116783b8bd63ab,南湾街道消防文化主题公园,社区公园,
649,布沙路与沙湾路交叉口西100米,龙岗区,深圳市,1,22.61246669,114.1696048,沙湾关口社区公园,广东省,29d0e8a15db6bc34d2f49e42,旅游景点;公园,29d0e8a15db6bc34d2f49e42,沙湾关口社区公园,社区公园,
650,深圳市龙岗区南湾街道南岭村社区龙山路(近南岭花园),龙岗区,深圳市,1,22.60443573,114.1501206,求水山公园,广东省,8b395ea76993f0e5d6b74ebe,旅游景点;公园,8b395ea76993f0e5d6b74ebe,南岭村社区公园,社区公园,13380200298
651,深圳市龙岗区丹河北路68号,龙岗区,深圳市,1,22.62902288,114.1604097,丹竹头社区,广东省,825265a827793692bbbd6380,房地产;住宅区,825265a827793692bbbd6380,丹竹头社区公园,社区公园,(0755)28749037
652,广东省深圳市龙岗区上李朗社区公园(上李朗体育运动中心东南),龙岗区,深圳市,1,22.65960147,114.129237,上李朗社区公园,广东省,428d3b8f9e28ea51b7265579,旅游景点;公园,428d3b8f9e28ea51b7265579,上李朗社区公园,社区公园,
653,广东省深圳市龙岗区上李朗社区公园(上李朗体育运动中心东南),龙岗区,深圳市,1,22.65960147,114.129237,上李朗社区公园,广东省,428d3b8f9e28ea51b7265579,旅游景点;公园,428d3b8f9e28ea51b7265579,上李朗中心社区公园,社区公园,
654,广东省深圳市龙岗区塘边路10号,龙岗区,深圳市,1,22.65617302,114.161614,白泥坑公园公厕,广东省,81e05a3efee3e750f703b87c,生活服务;公共厕所,81e05a3efee3e750f703b87c,白泥坑社区公园,社区公园,
655,大松园路69号附近,龙岗区,深圳市,1,22.66739797,114.159426,良安田社区公园,广东省,,旅游景点;公园,0b28701383bb9cd88bdb73b1,良安田社区公园,社区公园,
656,深圳市福田区景田北一街30号附近,福田区,深圳市,1,22.56223843,114.0409549,街心公园,广东省,91abed90892178ff8bfc0684,旅游景点;公园,91abed90892178ff8bfc0684,麦克维尔街心公园,社区公园,
657,彩姿南路36号,龙岗区,深圳市,1,22.67460653,114.1251019,上木古社区居委会,广东省,78bd50f74b30322631870a65,政府机构;居民委员会,78bd50f74b30322631870a65,上木古社区岭跟吓公园,社区公园,
658,伟光路2号,龙岗区,深圳市,1,22.68669774,114.1653289,鹅公岭社区公园,广东省,fccec2289cfef7dbeb12e431,旅游景点;公园,fccec2289cfef7dbeb12e431,鹅公岭长廊公园,社区公园,
659,深圳市龙岗区科园东路7号,龙岗区,深圳市,1,22.70343766,114.1260311,烈士公园,广东省,ff7c1200dafbf618f4b916c1,旅游景点;公园,ff7c1200dafbf618f4b916c1,烈士公园,社区公园,
660,龙岗区平湖街道办凤凰大道108号,龙岗区,深圳市,1,22.70010326,114.1546788,御峰园,广东省,dfc496b600771dae8936eec7,房地产;住宅区,dfc496b600771dae8936eec7,御峰园山体公园,社区公园,
661,西乡大道231,宝安区,深圳市,1,22.59592341,113.8890235,西乡大道街心公园,广东省,65281c028815991c1d1d1140,旅游景点;公园,895f68f718a1753416764333,富安大道街心公园,社区公园,
662,深圳市龙华区龙华广场二路与龙华广场一路交叉路口西侧(龙华文化艺术中心北侧),龙华区,深圳市,1,22.66095502,114.04711,龙华文化广场,广东省,f696f3c2f7de24eb1b11d5c2,休闲娱乐;休闲广场,f696f3c2f7de24eb1b11d5c2,上木古社区休闲文化广场,社区公园,
663,深圳市龙岗区平湖街道上木古社区彩姿路,龙岗区,深圳市,1,22.675744,114.12723,上木古村,广东省,,房地产;住宅区,7d50d328164ac010c2f1cf34,上木古社区水塔公园,社区公园,
664,广东省深圳市龙岗区平湖新木社区富新路书香公园东50米,龙岗区,深圳市,1,22.67160073,114.1344836,新木社区公园,广东省,f3f1d6936992677f2fb96d5d,旅游景点;公园,f3f1d6936992677f2fb96d5d,新木社区公园,社区公园,
665,惠华西路24号,龙岗区,深圳市,1,22.70839093,114.1225631,山厦公园,广东省,8e0866a12e9ff3832cb908c7,旅游景点;公园,8e0866a12e9ff3832cb908c7,山厦公园,社区公园,
666,伟光路2号,龙岗区,深圳市,1,22.68669774,114.1653289,鹅公岭社区公园,广东省,fccec2289cfef7dbeb12e431,旅游景点;公园,fccec2289cfef7dbeb12e431,鹅公岭社区公园（一、二期）,社区公园,
667,深圳市龙岗区东门路与东深公路交叉路口往北约100米(鹅公岭社区平安文化广场东侧),龙岗区,深圳市,1,22.68332099,114.163125,鹅公岭社区体育活动中心,广东省,87d69c1f81decb7290114c83,文化传媒;文化宫,87d69c1f81decb7290114c83,鹅公岭社区平安文化广场,社区公园,
668,罗湖区沿河北路水库公园,罗湖区,深圳市,1,22.57589101,114.151273,水库公园,广东省,4d406f167790c560b11e36cc,旅游景点;公园,4d406f167790c560b11e36cc,白泥坑水库公园,社区公园,
669,广东省深圳市龙岗区平湖新木社区新木路书香公园,龙岗区,深圳市,1,22.67241033,114.1315152,书香公园,广东省,34adc151228dd0e7ae31e553,旅游景点;公园,34adc151228dd0e7ae31e553,书香公园,社区公园,
670,新木路65-4号,龙岗区,深圳市,1,22.66938131,114.1459362,新木体育公园,广东省,44f077b14a9ea929128824ba,旅游景点;公园,44f077b14a9ea929128824ba,新木体育公园,社区公园,
671,深圳市龙岗区双拥街1号,龙岗区,深圳市,1,22.70370297,114.135142,平湖广场,广东省,7a1a128c65b23ed207026f0c,休闲娱乐;休闲广场,7a1a128c65b23ed207026f0c,平湖广场,社区公园,
672,深圳市龙岗区惠华路辅道与东林二路交叉路口往东南约100米,龙岗区,深圳市,1,22.70757304,114.127227,山厦新村,广东省,22f1e2857823d9de2b06ce67,房地产;住宅区,22f1e2857823d9de2b06ce67,山厦新村公园,社区公园,
673,深圳市龙岗区新河路与彩姿南路交叉路口往西约100米(上木古村),龙岗区,深圳市,1,22.67486497,114.127112,上木古广场,广东省,aebada91388f0ea66e20b98e,休闲娱乐;休闲广场,aebada91388f0ea66e20b98e,上木古广场,社区公园,
674,上雪商业街与吉华路交叉口东北50米,龙岗区,深圳市,1,22.6482654,114.088745,上雪街心公园,广东省,,旅游景点;公园,99edbab11a6847dd4107c18c,上畲街心公园,社区公园,
675,深圳市福田区景田北一街30号附近,福田区,深圳市,1,22.56223843,114.0409549,街心公园,广东省,91abed90892178ff8bfc0684,旅游景点;公园,91abed90892178ff8bfc0684,杰科街心公园,社区公园,
676,广东省深圳市龙岗区龙西中路62附近,龙岗区,深圳市,1,22.74893996,114.2575267,龙西街心公园,广东省,635df57634fc38aa00ec01e5,旅游景点;公园,635df57634fc38aa00ec01e5,料龙街心公园,社区公园,
677,深圳市龙岗区坪仪街与龙岗大道交叉路口往西北约100米(坪地街道办),龙岗区,深圳市,0,22.77972607,114.3161536,年丰社区第三工业区,广东省,,公司企业;园区,1c4cdc0b98902baef119371a,年丰第三工业区街心公园,社区公园,
678,广东省深圳市宝安区裕安二路73号附近,宝安区,深圳市,1,22.58070327,113.9092362,上川社区街心公园,广东省,,旅游景点;公园,bcb1842ae667cdf04e2fdf7e,富乐社区街心公园,社区公园,
679,广东省深圳市光明区玉塘街道田寮社区警民路,光明区,深圳市,1,22.73459038,113.9091338,田寮社区公园,广东省,f170ffc000c9a5faf1193766,旅游景点;公园,f170ffc000c9a5faf1193766,高桥社区公园,社区公园,
680,深圳市宝安区井山路,宝安区,深圳市,1,22.81003209,113.8809603,罗田社区公园,广东省,,旅游景点;公园,9c5660e9f59c366a21022043,寿利社区公园,社区公园,
681,深圳市龙岗区湖田路74号柠檬时代b栋204,龙岗区,深圳市,1,22.77977855,114.3212702,富民公园,广东省,59f27c4aaf9ee34140024545,旅游景点;公园,59f27c4aaf9ee34140024545,富民公园,社区公园,
682,广东省深圳市龙岗区吉祥一路坪西社区公园,龙岗区,深圳市,1,22.76706999,114.290553,坪西公园,广东省,b52f5994151466b75dd4fe85,旅游景点;公园,b52f5994151466b75dd4fe85,坪西社区公园,社区公园,
683,振兴路附近,龙岗区,深圳市,1,22.78174774,114.3137171,坪地公园,广东省,705b5c2ce9d344045bf6bea6,旅游景点;公园,705b5c2ce9d344045bf6bea6,坪地公园（一期）,社区公园,
684,广东省深圳市龙岗区坪地英材路四方埔社区文体公园,龙岗区,深圳市,1,22.76821427,114.3309664,四方埔社区文体公园,广东省,4f80a7b56d3ee2e77369d35c,旅游景点;公园,4f80a7b56d3ee2e77369d35c,四方埔社区文体公园,社区公园,
685,深圳市福田区振华西路1号,福田区,深圳市,1,22.5580816,114.0849042,深圳中心公园,广东省,a79029710a34b34743afe691,旅游景点;公园,a79029710a34b34743afe691,中心社区公园,社区公园,(0755)83244645
686,教育北路,龙岗区,深圳市,1,22.78434759,114.3053424,中心白石塘社区公园,广东省,3224ddaadfdf806ca7c7565f,旅游景点;公园,3224ddaadfdf806ca7c7565f,教育北路小游园,社区公园,
687,深圳市龙岗区梧岗路67号,龙岗区,深圳市,1,22.62382627,114.2349156,白鸡斗公园,广东省,2b684e690b134bbdd7851f08,旅游景点;公园,08dee607b64cf5abca1b9570,白鸡斗公园,社区公园,
688,横岗街道安良八村荔园路6-1号,龙岗区,深圳市,1,22.63795125,114.2298775,荔园公园,广东省,9b41d52f14241120f21937da,旅游景点;公园,9b41d52f14241120f21937da,安良社区公园（一期）,社区公园,
689,广东省深圳市龙岗区嘉湖路,龙岗区,深圳市,1,22.69772319,114.1068441,平湖辅城坳社区公园,广东省,,旅游景点;公园,cbc2b459eaade541d618b7cb,坳一社区公园,社区公园,
690,横岗街道安良八村荔园路6-1号,龙岗区,深圳市,1,22.63795125,114.2298775,荔园公园,广东省,9b41d52f14241120f21937da,旅游景点;公园,9b41d52f14241120f21937da,安良社区公园（二期）,社区公园,
691,深圳市福田区梅丽路梅林一村内深圳市第三幼儿园分部旁边,福田区,深圳市,1,22.57237518,114.0405215,梅林一村12区-社区公园,广东省,421563707b356379fb2213de,旅游景点;公园,421563707b356379fb2213de,大园一区社区公园,社区公园,
692,深圳市龙岗区龙岗大道地铁3号线大运站A出口,龙岗区,深圳市,1,22.69125792,114.2364118,大运软件小镇,广东省,b50743c287dc23091d1d11a3,公司企业;园区,b50743c287dc23091d1d11a3,大运软件小镇社区公园,社区公园,
693,none,none,none,none,none,none,none,none,none,none,a33269c54ae13f6bd13ce39a,西坑路口公园,社区公园,
694,深圳市罗湖区金稻田路1603号,罗湖区,深圳市,1,22.58995131,114.1337723,深圳市围岭公园,广东省,a12baa405e3a7455e856fa2d,旅游景点;公园,a12baa405e3a7455e856fa2d,上围岭公园,社区公园,"(0755)25519099,(0755)25518628"
695,none,none,none,none,none,none,none,none,none,none,de35b515314666298a36eee7,西坑社区中心公园,社区公园,
696,横岗街道安良八村荔园路6-1号,龙岗区,深圳市,1,22.63795125,114.2298775,荔园公园,广东省,9b41d52f14241120f21937da,旅游景点;公园,9b41d52f14241120f21937da,荔园社区公园,社区公园,
697,广东省深圳市福田区莲花街道莲花北社区红荔路6030号,福田区,深圳市,1,22.55925668,114.0651927,莲花山公园,广东省,171d9b8d15dc68ea9222e09f,旅游景点;公园,171d9b8d15dc68ea9222e09f,梅花山公园,社区公园,(0755)83067950
698,广东省深圳市龙岗区万凤路10号,龙岗区,深圳市,1,22.65470562,114.2471146,大万公园,广东省,672937c1d27618ea0bccddc2,旅游景点;公园,672937c1d27618ea0bccddc2,大万社区公园,社区公园,
699,none,none,none,none,none,none,none,none,none,none,1,马六公园,社区公园,
700,广东省深圳市龙华区观澜大道观澜河人工湿地(招商澜园西),龙华区,深圳市,1,22.68957624,114.050958,观澜河湿地公园,广东省,d0c2114f936fdbb404026f10,旅游景点;公园,d0c2114f936fdbb404026f10,观澜河人工湿地公园,自然公园,
701,广东省深圳市龙华区公园路,龙华区,深圳市,1,22.66354509,114.0233264,龙华公园,广东省,0ed20a15f4f927ea56bfff8b,旅游景点;公园,0ed20a15f4f927ea56bfff8b,龙华公园,城市公园,
702,清华东路与雪岗北路交叉口西150米,龙华区,深圳市,1,22.676345,114.0560948,清湖文化公园-西北门,广东省,d19adff6e4c4c08f616858a8,出入口;门,d19adff6e4c4c08f616858a8,清湖文化公园,城市公园,
703,深圳市龙华区新区大道与金龙路交叉口西南200米,龙华区,深圳市,1,22.60302999,114.04526,白石龙音乐主题公园,广东省,4634f4d0c3446cf5882fb597,旅游景点;公园,4634f4d0c3446cf5882fb597,白石龙音乐主题公园,城市公园,
